customer_id,signup_date,last_active_date,subscription_plan,monthly_spend,support_tickets,logins_last_30_days,feature_usage_score,industry,team_size,is_churned
CUST101720,2023-01-13,2024-04-07,Basic,24.87,3,10,0.21,Healthcare,4,False
CUST101721,2022-07-11,2024-04-05,Basic,25.38,3,7,0.16,Education,1,False
CUST101722,2023-01-12,2024-04-01,Basic,18.46,2,6,0.47,SaaS,1,False
CUST101723,2022-07-10,2024-04-03,Basic,17.19,1,10,0.36,E-commerce,5,False
CUST101724,2022-11-03,2024-04-09,Pro,58.24,3,9,0.29,Education,11,False
CUST101725,2023-06-19,2024-04-14,Basic,17.26,3,7,0.42,Healthcare,5,False
CUST101726,2024-02-25,2024-04-21,Pro,68.39,3,10,0.12,Finance,10,False
CUST101727,2022-10-04,2024-04-16,Enterprise,551.42,2,12,0.1,Education,154,False
CUST101728,2021-12-22,2022-02-21,Pro,81.37,0,7,0.15,E-commerce,14,True
CUST101729,2022-04-28,2024-04-29,Pro,57.39,3,10,0.13,Healthcare,8,False
CUST101730,2022-02-25,2024-04-15,Basic,25.38,2,11,0.32,Finance,4,False
CUST101731,2022-11-17,2024-04-03,Pro,60.47,2,6,0.18,Finance,9,False
CUST101732,2022-12-24,2024-04-18,Pro,58.84,1,14,0.14,SaaS,8,False
CUST101733,2022-03-15,2024-04-17,Basic,21.89,2,11,0.25,Healthcare,4,False
CUST101734,2022-10-07,2024-04-09,Basic,16.48,1,7,0.48,Finance,1,False
CUST101735,2021-12-23,2024-04-27,Enterprise,931.06,5,12,0.22,Real Estate,217,False
CUST101736,2023-08-22,2024-04-15,Basic,20.39,1,5,0.27,Healthcare,3,False
CUST101737,2021-06-18,2024-04-08,Basic,13.68,0,9,0.22,Healthcare,3,False
CUST101738,2021-08-08,2024-04-01,Basic,21.83,1,14,0.65,Education,2,False
CUST101739,2022-10-25,2024-04-16,Basic,15.7,1,10,0.34,E-commerce,3,False
CUST101740,2023-07-14,2024-04-28,Pro,87.39,2,11,0.3,SaaS,18,False
CUST101741,2021-05-11,2024-04-02,Pro,52.46,0,10,0.18,Healthcare,8,False
CUST101742,2022-12-11,2024-04-28,Pro,55.15,4,12,0.47,Education,10,False
CUST101743,2023-03-19,2024-04-20,Basic,25.25,0,6,0.22,E-commerce,1,False
CUST101744,2022-05-29,2022-11-26,Basic,20.86,1,9,0.16,Real Estate,3,True
CUST101745,2023-05-28,2024-04-28,Basic,20.04,6,8,0.08,E-commerce,4,False
CUST101746,2022-02-17,2024-04-26,Basic,19.2,0,9,0.41,SaaS,4,False
CUST101747,2023-05-11,2024-04-22,Basic,19.91,0,11,0.27,Healthcare,5,False
CUST101748,2021-09-30,2024-04-11,Pro,77.54,4,9,0.14,Finance,19,False
CUST101749,2023-04-26,2024-04-10,Basic,22.79,1,11,0.17,E-commerce,5,False
CUST101750,2022-03-01,2023-10-13,Pro,51.77,2,7,0.27,Education,7,True
CUST101751,2021-12-09,2024-04-08,Basic,19.77,4,14,0.31,Education,5,False
CUST101752,2023-04-21,2024-04-17,Basic,16.29,1,11,0.34,Healthcare,4,True
CUST101753,2022-09-12,2024-04-18,Basic,21.9,3,11,0.28,Real Estate,4,False
CUST101754,2023-11-22,2024-04-11,Enterprise,683.95,1,10,0.44,Education,152,False
CUST101755,2023-05-14,2024-04-14,Pro,69.97,0,13,0.35,E-commerce,11,False
CUST101756,2023-10-11,2024-04-21,Enterprise,1702.5,0,9,0.46,Healthcare,472,False
CUST101757,2022-07-07,2024-04-16,Basic,25.2,3,10,0.24,Finance,1,False
CUST101758,2021-10-23,2024-04-14,Basic,24.83,4,11,0.09,Healthcare,5,False
CUST101759,2021-04-06,2024-04-11,Pro,54.88,5,16,0.28,SaaS,8,False
CUST101760,2023-12-07,2024-04-17,Basic,19.34,4,10,0.12,E-commerce,4,False
CUST101761,2022-08-01,2024-04-27,Pro,64.21,3,9,0.22,Finance,9,False
CUST101762,2021-06-02,2024-04-05,Basic,23.31,3,3,0.21,Education,2,False
CUST101763,2023-08-09,2024-04-08,Basic,18.59,3,7,0.45,Healthcare,1,False
CUST101764,2021-04-13,2024-04-27,Basic,21.35,1,7,0.22,SaaS,2,False
CUST101765,2021-05-14,2022-12-29,Basic,12.75,0,9,0.22,SaaS,4,True
CUST101766,2023-12-31,2024-04-07,Pro,72.91,0,9,0.13,E-commerce,19,False
CUST101767,2023-09-24,2024-04-03,Basic,20.11,5,8,0.33,E-commerce,1,False
CUST101768,2023-01-28,2023-10-05,Basic,22.95,0,13,0.12,Finance,5,True
CUST101769,2023-02-05,2024-04-17,Basic,22.11,0,9,0.14,Real Estate,1,False
CUST101770,2021-09-03,2024-04-16,Basic,27.68,1,12,0.66,E-commerce,1,False
CUST101771,2022-05-23,2024-04-02,Pro,75.97,2,2,0.3,SaaS,19,False
CUST101772,2023-04-08,2024-04-23,Enterprise,2114.89,1,9,0.15,SaaS,470,False
CUST101773,2023-10-09,2024-04-17,Enterprise,1719.6,3,10,0.19,Education,409,False
CUST101774,2023-08-19,2024-04-30,Pro,54.12,2,12,0.44,SaaS,5,True
CUST101775,2023-09-28,2024-04-04,Basic,16.56,0,12,0.21,SaaS,4,False
CUST101776,2023-09-16,2024-04-16,Pro,66.19,1,11,0.25,SaaS,10,False
CUST101777,2021-12-16,2024-04-18,Basic,19.96,2,9,0.11,Healthcare,2,False
CUST101778,2022-04-16,2023-07-15,Basic,20.95,1,6,0.09,Education,2,True
CUST101779,2022-06-30,2024-04-07,Pro,73.13,3,16,0.12,SaaS,18,False
CUST101780,2021-11-08,2024-04-27,Basic,24.2,0,16,0.44,SaaS,5,False
CUST101781,2021-06-30,2024-04-20,Enterprise,2036.98,2,7,0.17,Finance,414,False
CUST101782,2023-02-15,2024-04-30,Basic,20.05,2,10,0.48,Finance,2,True
CUST101783,2023-07-06,2024-04-30,Pro,87.98,0,9,0.23,Finance,19,True
CUST101784,2021-07-24,2024-04-09,Pro,49.78,1,13,0.09,Education,6,False
CUST101785,2022-12-21,2024-04-22,Enterprise,2350.22,1,5,0.17,SaaS,452,False
CUST101786,2023-09-30,2024-04-19,Pro,87.17,3,11,0.35,Education,18,False
CUST101787,2023-05-02,2024-04-26,Pro,74.23,4,11,0.13,Healthcare,16,False
CUST101788,2023-08-28,2024-04-30,Basic,21.07,3,14,0.24,Real Estate,4,True
CUST101789,2022-02-11,2024-04-28,Pro,80.87,2,17,0.32,Finance,17,False
CUST101790,2021-04-08,2024-04-28,Basic,23.78,1,6,0.45,SaaS,4,False
CUST101791,2021-05-05,2024-04-04,Pro,57.74,3,14,0.06,SaaS,6,False
CUST101792,2022-01-22,2024-04-28,Pro,75.12,1,14,0.1,Healthcare,13,False
CUST101793,2021-07-05,2024-04-28,Pro,70.29,1,8,0.04,E-commerce,16,False
CUST101794,2023-08-27,2024-04-17,Basic,18.79,1,15,0.44,E-commerce,3,False
CUST101795,2021-11-28,2024-04-27,Basic,18.8,2,6,0.18,Finance,3,False
CUST101796,2023-10-29,2024-04-07,Pro,55.27,2,14,0.59,Education,7,False
CUST101797,2023-05-20,2024-04-30,Basic,17.21,0,15,0.27,Education,4,True
CUST101798,2021-05-01,2024-04-05,Basic,13.42,1,13,0.53,Healthcare,1,False
CUST101799,2022-07-01,2022-12-11,Basic,21.92,3,10,0.36,SaaS,4,True
CUST101800,2021-05-24,2023-01-13,Enterprise,1650.06,3,10,0.38,Education,445,True
CUST101801,2023-04-10,2024-04-29,Pro,73.37,6,10,0.11,Real Estate,16,False
CUST101802,2022-10-30,2024-04-12,Basic,22.22,3,9,0.53,Education,3,False
CUST101803,2022-12-22,2024-04-13,Basic,19.79,0,13,0.22,Healthcare,3,False
CUST101804,2023-02-12,2024-04-13,Basic,20.25,2,8,0.16,SaaS,1,False
CUST101805,2023-06-07,2024-04-20,Pro,58.32,0,10,0.31,Healthcare,9,False
CUST101806,2023-12-29,2024-04-09,Pro,79.68,3,10,0.31,Finance,15,False
CUST101807,2022-03-30,2022-09-01,Basic,18.0,2,7,0.14,SaaS,3,True
CUST101808,2022-05-14,2024-04-17,Basic,20.34,3,11,0.25,SaaS,5,False
CUST101809,2021-05-04,2024-04-19,Basic,23.56,2,18,0.11,Education,4,False
CUST101810,2024-03-24,2024-04-30,Pro,50.97,2,7,0.5,E-commerce,7,True
CUST101811,2022-03-08,2024-04-03,Pro,48.49,3,9,0.5,SaaS,5,False
CUST101812,2023-12-14,2024-04-01,Basic,24.54,4,8,0.25,Finance,4,False
CUST101813,2022-05-02,2024-04-07,Basic,17.15,1,5,0.58,E-commerce,4,False
CUST101814,2022-10-16,2023-01-06,Basic,23.33,1,5,0.24,SaaS,3,True
CUST101815,2021-06-28,2024-04-21,Enterprise,1409.53,4,16,0.57,E-commerce,263,False
CUST101816,2022-11-27,2023-11-11,Basic,16.7,2,10,0.17,Finance,1,True
CUST101817,2022-10-19,2024-04-19,Pro,74.07,4,17,0.64,Real Estate,16,False
CUST101818,2023-06-15,2024-04-27,Pro,67.41,3,7,0.03,SaaS,10,False
CUST101819,2023-08-28,2024-04-12,Basic,16.24,0,10,0.05,SaaS,3,False
CUST101820,2023-04-24,2024-04-14,Basic,23.37,2,3,0.1,Education,3,False
CUST101821,2022-04-08,2024-04-24,Basic,20.54,1,14,0.3,Education,5,False
CUST101822,2023-06-25,2024-04-26,Pro,69.97,2,6,0.15,E-commerce,14,False
CUST101823,2024-02-11,2024-04-09,Pro,61.71,0,4,0.46,Education,9,False
CUST101824,2022-09-02,2024-04-15,Pro,59.59,0,5,0.12,E-commerce,13,False
CUST101825,2021-06-03,2024-04-23,Pro,70.72,2,10,0.09,E-commerce,13,False
CUST101826,2022-05-31,2024-04-03,Basic,22.99,2,13,0.05,Healthcare,3,False
CUST101827,2022-09-01,2024-04-27,Enterprise,1239.21,0,11,0.02,Healthcare,323,False
CUST101828,2021-08-26,2022-09-18,Pro,51.28,1,9,0.13,Education,6,True
CUST101829,2021-11-03,2024-04-03,Basic,19.05,0,13,0.35,SaaS,5,False
CUST101830,2024-02-09,2024-04-13,Enterprise,1203.34,3,11,0.09,Real Estate,298,False
CUST101831,2022-02-20,2024-04-19,Pro,64.27,2,11,0.42,Finance,11,False
CUST101832,2022-03-01,2022-07-26,Pro,81.8,2,8,0.36,Finance,14,True
CUST101833,2023-09-06,2024-04-30,Pro,54.22,0,6,0.51,Education,7,True
CUST101834,2022-08-29,2024-04-12,Pro,72.3,3,10,0.25,Finance,11,False
CUST101835,2022-01-31,2024-04-23,Pro,71.55,2,7,0.42,Finance,11,False
CUST101836,2022-04-19,2023-08-01,Basic,21.98,1,17,0.29,SaaS,4,True
CUST101837,2023-05-31,2024-04-03,Basic,19.78,3,9,0.22,Finance,3,False
CUST101838,2022-06-07,2024-04-13,Enterprise,1526.32,2,7,0.2,E-commerce,330,False
CUST101839,2022-12-13,2024-04-06,Basic,26.8,6,8,0.41,SaaS,3,False
CUST101840,2022-07-06,2024-04-04,Basic,19.48,3,15,0.41,Finance,2,False
CUST101841,2021-08-12,2023-04-04,Basic,22.97,2,10,0.16,SaaS,1,True
CUST101842,2023-09-01,2024-04-30,Basic,15.93,2,11,0.32,E-commerce,4,False
CUST101843,2024-03-29,2024-04-11,Pro,64.65,1,9,0.27,Finance,16,False
CUST101844,2023-08-11,2024-04-01,Enterprise,463.36,6,9,0.15,Real Estate,106,False
CUST101845,2022-10-01,2024-04-09,Basic,16.43,2,5,0.33,Education,1,False
CUST101846,2023-05-17,2024-04-04,Basic,21.51,3,7,0.34,SaaS,2,False
CUST101847,2021-08-22,2024-04-08,Basic,22.9,1,11,0.14,Finance,2,False
CUST101848,2022-12-24,2023-10-23,Enterprise,1251.44,2,9,0.2,Finance,444,True
CUST101849,2024-02-03,2024-04-30,Pro,61.65,0,10,0.23,Healthcare,9,False
CUST101850,2022-03-09,2024-04-25,Basic,21.52,1,12,0.05,Real Estate,2,False
CUST101851,2022-11-30,2024-04-22,Pro,66.08,5,17,0.02,Real Estate,11,False
CUST101852,2021-05-28,2024-04-08,Enterprise,224.75,0,11,0.47,Finance,28,False
CUST101853,2021-06-16,2024-04-06,Pro,83.29,0,8,0.63,E-commerce,17,False
CUST101854,2024-01-15,2024-04-21,Enterprise,529.11,1,9,0.21,Finance,118,False
CUST101855,2023-04-25,2024-04-01,Basic,12.2,5,11,0.33,Education,4,False
CUST101856,2023-04-11,2024-04-20,Pro,78.86,5,10,0.56,SaaS,13,False
CUST101857,2023-01-12,2024-04-19,Basic,20.15,4,16,0.38,Education,2,False
CUST101858,2023-08-17,2024-04-30,Pro,54.17,4,7,0.24,Healthcare,8,False
CUST101859,2022-05-11,2024-04-25,Pro,56.01,2,9,0.1,Real Estate,9,False
CUST101860,2023-08-03,2024-04-03,Pro,96.33,1,12,0.24,Education,19,False
CUST101861,2021-11-22,2022-05-17,Pro,59.89,1,4,0.16,E-commerce,8,True
CUST101862,2021-09-24,2024-04-12,Basic,17.72,3,11,0.39,Education,1,False
CUST101863,2021-08-25,2024-04-09,Pro,70.51,5,10,0.09,Education,15,False
CUST101864,2021-06-02,2024-04-18,Enterprise,501.33,1,7,0.7,E-commerce,112,False
CUST101865,2022-10-18,2024-04-28,Enterprise,1248.67,4,15,0.26,Healthcare,304,False
CUST101866,2023-08-04,2024-04-26,Basic,20.1,3,7,0.13,Real Estate,5,False
CUST101867,2023-01-06,2024-04-07,Basic,14.49,3,13,0.41,Education,4,False
CUST101868,2024-02-02,2024-04-10,Basic,14.35,2,10,0.13,Education,3,False
CUST101869,2023-08-29,2024-04-30,Pro,96.85,1,6,0.19,Real Estate,19,False
CUST101870,2022-08-07,2024-04-28,Pro,78.49,3,15,0.31,SaaS,13,False
CUST101871,2023-07-30,2024-04-07,Basic,19.51,2,9,0.41,E-commerce,1,False
CUST101872,2022-06-03,2023-12-28,Pro,78.68,1,9,0.16,Education,16,True
CUST101873,2024-01-30,2024-04-24,Pro,66.97,4,12,0.06,SaaS,10,False
CUST101874,2023-07-01,2024-04-18,Pro,64.27,3,8,0.32,Healthcare,11,False
CUST101875,2022-11-08,2024-04-17,Pro,59.82,1,9,0.24,Education,13,False
CUST101876,2022-05-02,2024-04-16,Pro,53.71,3,7,0.56,E-commerce,5,False
CUST101877,2022-07-28,2024-04-20,Pro,79.52,1,10,0.05,Finance,15,False
CUST101878,2023-09-06,2024-04-25,Basic,21.2,1,9,0.5,SaaS,4,False
CUST101879,2023-04-03,2024-04-30,Pro,64.99,2,12,0.33,Real Estate,16,True
CUST101880,2022-12-10,2024-04-21,Pro,88.38,4,9,0.29,E-commerce,17,False
CUST101881,2021-09-17,2022-09-14,Enterprise,489.97,2,7,0.17,Finance,84,True
CUST101882,2022-07-02,2022-10-26,Pro,51.48,3,11,0.02,Real Estate,6,True
CUST101883,2022-02-25,2024-04-02,Pro,56.2,3,6,0.19,Healthcare,10,False
CUST101884,2022-04-14,2024-04-29,Basic,22.94,0,11,0.29,SaaS,3,False
CUST101885,2022-01-30,2024-04-26,Basic,19.24,3,14,0.24,Finance,3,False
CUST101886,2022-04-09,2024-04-25,Basic,14.57,3,11,0.48,E-commerce,2,False
CUST101887,2022-01-14,2024-04-06,Basic,19.56,0,11,0.3,SaaS,5,False
CUST101888,2021-10-13,2024-04-11,Pro,65.87,5,12,0.27,Education,14,False
CUST101889,2023-06-28,2024-04-29,Enterprise,1593.93,1,17,0.47,Real Estate,441,False
CUST101890,2023-01-21,2024-04-09,Basic,24.07,4,16,0.19,Finance,2,False
CUST101891,2023-02-17,2024-04-28,Basic,20.62,3,10,0.19,Education,5,False
CUST101892,2023-04-20,2024-04-22,Pro,67.64,3,12,0.17,Real Estate,14,False
CUST101893,2021-08-30,2024-04-16,Basic,22.86,3,10,0.33,Real Estate,5,False
CUST101894,2023-12-31,2024-04-09,Pro,76.93,4,7,0.42,Healthcare,18,False
CUST101895,2024-03-28,2024-04-17,Pro,67.01,0,7,0.21,SaaS,10,False
CUST101896,2022-11-10,2024-04-15,Pro,83.59,3,10,0.27,Finance,18,False
CUST101897,2021-06-04,2022-09-29,Basic,20.88,2,6,0.22,E-commerce,1,True
CUST101898,2021-12-26,2024-04-17,Basic,18.63,5,7,0.34,Real Estate,5,False
CUST101899,2022-08-17,2024-04-22,Pro,91.28,2,9,0.5,Education,18,False
CUST101900,2023-01-16,2024-04-24,Pro,82.63,2,14,0.3,E-commerce,16,False
CUST101901,2023-01-09,2024-04-06,Basic,20.34,0,12,0.12,Finance,4,False
CUST101902,2024-02-12,2024-04-14,Pro,61.77,1,7,0.01,Real Estate,14,False
CUST101903,2023-05-10,2024-04-27,Basic,24.3,1,8,0.23,Real Estate,4,False
CUST101904,2023-07-28,2024-04-19,Pro,64.23,2,14,0.52,Real Estate,9,False
CUST101905,2021-06-07,2024-04-17,Basic,21.94,3,13,0.1,E-commerce,1,False
CUST101906,2022-08-18,2024-04-27,Enterprise,1449.8,3,8,0.63,E-commerce,496,False
CUST101907,2022-10-30,2024-04-21,Basic,16.22,2,11,0.51,Finance,3,False
CUST101908,2024-03-19,2024-04-09,Basic,21.98,3,11,0.39,Education,2,False
CUST101909,2023-06-26,2024-04-09,Basic,24.26,4,8,0.17,Finance,1,False
CUST101910,2023-12-03,2024-04-12,Basic,12.18,3,5,0.19,Real Estate,2,False
CUST101911,2023-08-15,2024-04-30,Enterprise,261.81,4,11,0.19,SaaS,63,True
CUST101912,2023-06-05,2024-04-14,Enterprise,405.39,1,15,0.28,Real Estate,94,False
CUST101913,2021-08-16,2024-04-09,Basic,21.41,1,10,0.28,SaaS,4,False
CUST101914,2021-07-25,2024-04-21,Basic,21.23,1,14,0.08,Finance,2,False
CUST101915,2023-09-18,2024-04-29,Pro,51.97,1,10,0.46,Finance,6,False
CUST101916,2022-12-27,2024-04-23,Enterprise,1891.43,0,11,0.19,Real Estate,497,False
CUST101917,2022-11-03,2024-04-18,Pro,67.47,0,3,0.34,SaaS,10,False
CUST101918,2023-03-14,2024-04-11,Basic,21.94,3,12,0.27,Finance,2,False
CUST101919,2021-05-13,2024-04-29,Basic,17.49,3,10,0.22,Education,5,False
CUST101920,2022-11-28,2024-04-30,Pro,67.44,6,8,0.59,Healthcare,13,False
CUST101921,2023-10-10,2024-04-24,Basic,20.08,1,10,0.24,Real Estate,5,False
CUST101922,2023-06-23,2024-04-21,Pro,58.94,2,8,0.21,SaaS,11,False
CUST101923,2022-10-17,2024-04-24,Basic,20.41,0,8,0.43,Education,3,False
CUST101924,2022-09-17,2024-04-06,Pro,73.4,0,12,0.27,Real Estate,19,False
CUST101925,2021-11-14,2024-04-26,Basic,19.26,1,10,0.39,SaaS,1,False
CUST101926,2024-02-13,2024-04-30,Pro,63.13,1,9,0.12,SaaS,14,True
CUST101927,2022-08-23,2024-04-21,Basic,19.91,4,11,0.32,Healthcare,2,False
CUST101928,2023-12-20,2024-04-20,Pro,51.6,1,11,0.08,Finance,6,False
CUST101929,2022-12-15,2024-04-27,Basic,22.02,1,10,0.33,Healthcare,4,False
CUST101930,2021-05-05,2024-04-30,Pro,56.18,2,13,0.23,Real Estate,7,False
CUST101931,2023-04-13,2024-04-30,Pro,65.57,2,6,0.64,SaaS,9,True
CUST101932,2024-03-06,2024-04-07,Pro,73.76,1,6,0.24,Healthcare,18,False
CUST101933,2022-01-14,2024-04-17,Pro,69.98,1,9,0.18,SaaS,15,False
CUST101934,2023-03-08,2024-04-25,Pro,93.6,4,16,0.59,Healthcare,19,False
CUST101935,2022-09-04,2024-04-26,Pro,75.79,1,10,0.32,Education,16,False
CUST101936,2023-01-16,2024-03-10,Basic,19.65,2,13,0.19,E-commerce,4,True
CUST101937,2022-03-23,2024-04-13,Pro,68.62,3,15,0.59,SaaS,12,False
CUST101938,2023-10-31,2024-04-08,Basic,25.66,7,7,0.13,Real Estate,3,False
CUST101939,2023-01-03,2024-04-23,Basic,22.89,2,7,0.24,E-commerce,4,False
CUST101940,2023-08-20,2024-04-14,Basic,25.03,5,15,0.55,E-commerce,1,False
CUST101941,2022-10-25,2024-04-13,Basic,22.3,1,8,0.45,Finance,2,False
CUST101942,2021-12-17,2024-04-04,Pro,69.26,4,5,0.23,Healthcare,17,False
CUST101943,2021-06-30,2024-04-09,Pro,70.79,3,5,0.31,Real Estate,12,False
CUST101944,2022-09-27,2023-10-24,Pro,67.61,2,6,0.41,Real Estate,16,True
CUST101945,2022-09-24,2024-04-28,Pro,58.1,4,10,0.18,E-commerce,9,False
CUST101946,2021-12-23,2023-03-04,Basic,21.12,3,13,0.25,Finance,2,True
CUST101947,2024-01-06,2024-03-19,Basic,23.43,1,9,0.56,Education,3,True
CUST101948,2023-07-29,2024-04-17,Basic,20.66,1,10,0.16,Finance,2,False
CUST101949,2022-01-15,2024-04-30,Basic,21.96,4,8,0.47,SaaS,5,False
CUST101950,2021-06-01,2024-04-16,Basic,23.71,2,7,0.3,SaaS,1,False
CUST101951,2022-09-21,2023-01-08,Basic,18.31,3,10,0.4,Finance,3,True
CUST101952,2021-11-25,2024-04-03,Pro,86.92,0,8,0.54,SaaS,16,False
CUST101953,2021-05-13,2024-04-20,Pro,53.35,3,8,0.48,Real Estate,5,False
CUST101954,2023-04-21,2024-04-12,Enterprise,570.53,1,13,0.05,Education,187,False
CUST101955,2022-01-12,2024-04-17,Enterprise,1203.72,1,11,0.18,E-commerce,437,False
CUST101956,2024-02-29,2024-04-30,Pro,68.72,3,8,0.42,Finance,17,True
CUST101957,2022-12-22,2024-04-08,Basic,21.34,2,13,0.17,E-commerce,5,False
CUST101958,2022-04-14,2024-04-10,Pro,62.14,2,12,0.17,SaaS,9,False
CUST101959,2023-08-24,2024-04-17,Pro,55.25,4,16,0.32,Finance,6,False
CUST101960,2021-05-11,2024-04-21,Basic,21.88,1,8,0.44,Real Estate,3,False
CUST101961,2023-05-20,2024-04-27,Basic,15.41,5,8,0.67,Education,4,False
CUST101962,2022-03-27,2024-04-18,Pro,73.55,2,11,0.35,Healthcare,13,False
CUST101963,2023-11-01,2024-04-30,Basic,23.62,3,18,0.64,Real Estate,2,False
CUST101964,2021-09-02,2024-04-20,Pro,89.35,1,15,0.15,Healthcare,17,False
CUST101965,2022-03-18,2024-04-25,Pro,61.0,0,12,0.14,E-commerce,8,False
CUST101966,2023-02-20,2024-04-05,Basic,18.89,2,7,0.73,Real Estate,5,False
CUST101967,2022-06-03,2024-04-11,Basic,21.56,1,10,0.16,Healthcare,2,False
CUST101968,2022-01-22,2024-04-16,Basic,20.34,1,13,0.17,SaaS,5,False
CUST101969,2023-03-17,2024-04-04,Basic,13.44,1,11,0.18,SaaS,2,False
CUST101970,2022-05-06,2024-04-08,Basic,12.84,3,8,0.45,SaaS,5,False
CUST101971,2023-06-23,2024-04-01,Pro,74.45,1,5,0.29,Education,14,False
CUST101972,2021-08-23,2022-09-27,Basic,14.0,1,9,0.32,E-commerce,5,True
CUST101973,2022-08-05,2024-04-28,Pro,84.53,2,9,0.19,Healthcare,16,False
CUST101974,2023-12-26,2024-04-17,Basic,19.2,2,7,0.36,Finance,4,False
CUST101975,2023-10-24,2024-04-03,Enterprise,482.19,1,7,0.08,SaaS,88,False
CUST101976,2023-08-30,2024-04-27,Basic,18.25,3,5,0.16,Finance,5,False
CUST101977,2021-06-15,2024-04-23,Basic,18.5,2,17,0.27,Education,2,False
CUST101978,2023-11-16,2024-04-17,Enterprise,1715.13,1,9,0.24,SaaS,493,False
CUST101979,2021-08-20,2024-04-12,Pro,50.17,1,11,0.38,SaaS,6,False
CUST101980,2022-11-01,2024-04-18,Basic,23.78,2,11,0.28,SaaS,3,False
CUST101981,2021-09-23,2024-04-14,Pro,56.72,4,11,0.12,Finance,9,False
CUST101982,2021-11-17,2024-04-28,Basic,19.1,3,10,0.26,Real Estate,5,False
CUST101983,2022-02-27,2024-04-18,Basic,18.16,4,13,0.36,E-commerce,5,False
CUST101984,2022-07-22,2024-04-03,Basic,17.6,2,12,0.41,Healthcare,5,False
CUST101985,2022-06-17,2024-04-21,Basic,21.14,3,9,0.33,E-commerce,2,False
CUST101986,2024-03-07,2024-04-30,Pro,77.66,2,10,0.07,E-commerce,19,True
CUST101987,2022-10-14,2024-04-23,Basic,13.94,4,4,0.25,SaaS,2,False
CUST101988,2023-07-05,2024-04-20,Basic,21.0,3,6,0.09,SaaS,3,False
CUST101989,2021-07-19,2022-02-06,Pro,63.75,2,10,0.1,Finance,11,True
CUST101990,2022-05-18,2024-04-28,Pro,71.43,1,10,0.36,E-commerce,14,False
CUST101991,2021-09-24,2024-04-14,Basic,21.68,3,11,0.01,Education,5,False
CUST101992,2021-11-12,2024-04-10,Pro,56.1,7,8,0.15,Healthcare,9,False
CUST101993,2022-11-13,2024-04-27,Basic,21.35,2,12,0.3,SaaS,1,False
CUST101994,2022-04-01,2023-10-26,Pro,52.32,1,9,0.19,Finance,6,True
CUST101995,2021-08-13,2023-02-16,Pro,51.81,1,16,0.18,Finance,5,True
CUST101996,2021-10-05,2024-04-24,Enterprise,1239.53,1,8,0.31,Finance,304,False
CUST101997,2024-02-18,2024-04-02,Basic,19.31,4,12,0.31,Real Estate,2,False
CUST101998,2023-01-19,2024-04-06,Basic,18.12,3,11,0.32,E-commerce,5,False
CUST101999,2024-03-13,2024-04-30,Basic,18.69,3,12,0.28,Finance,1,True
CUST102000,2021-09-01,2024-04-19,Basic,15.69,0,14,0.27,SaaS,1,False
CUST102001,2021-09-19,2022-03-19,Basic,23.8,2,7,0.24,E-commerce,4,True
CUST102002,2022-09-07,2024-04-23,Enterprise,1088.02,1,5,0.14,Finance,282,False
CUST102003,2023-10-29,2024-03-12,Basic,16.85,5,8,0.21,Education,4,True
CUST102004,2022-07-21,2024-04-26,Basic,21.89,4,8,0.57,Healthcare,2,False
CUST102005,2021-04-10,2024-04-22,Pro,76.26,1,7,0.22,Real Estate,14,False
CUST102006,2022-11-01,2024-04-24,Basic,15.92,2,12,0.03,Healthcare,2,False
CUST102007,2022-02-22,2022-09-17,Pro,63.27,1,11,0.19,Healthcare,14,True
CUST102008,2021-09-17,2024-04-11,Basic,17.64,5,6,0.65,Healthcare,2,False
CUST102009,2021-08-02,2024-04-26,Basic,17.99,5,11,0.28,Healthcare,2,False
CUST102010,2023-08-07,2024-04-06,Basic,24.89,5,7,0.57,Real Estate,2,False
CUST102011,2021-07-18,2021-11-02,Basic,16.31,2,7,0.27,Education,1,True
CUST102012,2022-10-22,2024-04-25,Enterprise,1613.0,1,9,0.29,SaaS,420,False
CUST102013,2021-09-08,2024-04-06,Basic,23.41,1,15,0.13,Education,1,False
CUST102014,2022-06-08,2024-04-10,Pro,61.49,1,12,0.43,Finance,10,False
CUST102015,2024-01-20,2024-04-30,Basic,26.51,3,5,0.19,E-commerce,5,True
CUST102016,2023-11-01,2024-04-16,Basic,20.89,4,9,0.32,E-commerce,3,False
CUST102017,2023-07-28,2024-04-06,Enterprise,1517.82,2,9,0.3,Healthcare,296,False
CUST102018,2023-02-04,2024-04-12,Basic,19.53,4,7,0.21,Finance,2,False
CUST102019,2021-04-23,2024-04-06,Pro,64.1,0,9,0.63,E-commerce,15,False
CUST102020,2024-01-09,2024-04-12,Enterprise,1479.52,0,9,0.2,Real Estate,451,False
CUST102021,2023-09-29,2024-04-16,Pro,70.69,3,13,0.38,Real Estate,13,False
CUST102022,2022-04-27,2023-04-22,Enterprise,1189.25,3,13,0.34,Healthcare,220,True
CUST102023,2023-08-13,2024-04-03,Basic,22.42,0,8,0.17,SaaS,4,False
CUST102024,2021-05-29,2024-04-10,Basic,21.73,3,8,0.09,SaaS,2,False
CUST102025,2021-06-23,2024-04-20,Basic,16.86,3,17,0.25,SaaS,2,False
CUST102026,2023-03-21,2023-09-21,Pro,62.07,2,7,0.32,SaaS,12,True
